source,platform_id,title,brand,model_number,price_usd,list_price_usd,rating,reviews_count,position,category,image_url,product_url,availability,recent_sales,is_bestseller,unit_price,collection,delivery_free,pickup_available,features,description,extract_date,sales_volume_numeric,product_type,volume_share
amazon,B08MF7QF37,"BESTTEN 4 Pack 4-Way Decorator Wall Light Switch with Wallplate, 15A 120/277V, On/Off Paddle Rocker Interrupter, Self-Grounding, UL Listed, White",BESTTEN,,26.99,6.75,4.2,471.0,24,Light Switches,https://m.media-amazon.com/images/I/61vLDa6dZlL._AC_UL320_.jpg,https://www.amazon.com/dp/B08MF7QF37,,50+ bought in past month,,6.75,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B09WL82DB2,"Aiwode Rotating Dimmer Switch,Soldering Iron Temperature Control,Electric Fan、Factory Electric Fan,Ventilation Fan,Power Controller,Desk Lamp,Dimming LED Light,UL Listed,White,Below 200W,Pack of 1.",Aiwode Store,,18.99,2.0,4.1,276.0,16,Dimmer Switches,https://m.media-amazon.com/images/I/41wegyrM4vL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WL82DB2,,50+ bought in past month,,2.0,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0BYPD5WPG,"Lutron Claro Smart Switch for Caseta Smart Lighting (Lutron Smart Hub Required), for LED Lights and Fans, 5 Amp, Single-Pole/3-Way, Neutral Required, DVRF-5NS-LA, Light Almond",Lutron,,64.95,,4.7,392.0,11,Light Switches,https://m.media-amazon.com/images/I/51QFA8JQDOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BYPD5WPG,,50+ bought in past month,,64.95,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B09FL9WPGL,"LANBON LCD 1/2/3 Gang Smart Light Switch,2.4G Wi-Fi Touch Smart Switch Works with Alexa/Google Home,Wireless 3 Way,WiFi Mesh 5-in-1 Wall Magic Panel No Offline,Neutral Wire Required,NO Dim,L8-HS-White",LANBON Store,,43.99,51.99,4.0,412.0,8,Light Switches,https://m.media-amazon.com/images/I/51607Wm683L._AC_UL320_.jpg,https://www.amazon.com/dp/B09FL9WPGL,,50+ bought in past month,,51.99,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B06XTD713B,"Onite 2PCS LED Strip Dimmer Switch, USB Female to Male Extension Cord with Dimmable Rotary Switch",Onite Store,,9.99,5.0,4.4,433.0,5,Dimmer Switches,https://m.media-amazon.com/images/I/61MUSwHsksL._AC_UL320_.jpg,https://www.amazon.com/dp/B06XTD713B,,50+ bought in past month,,5.0,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0C8NHJ83N,"Inline Lamp Switch 2-Pack, Full Range Rotary Dimmer Switch, Cord Switch Replacement for Floor Lamp, Table Lamp, Pendant Light, Fit for Incandescent, Halogen Bulbs, Dimmable LED Lights",GE,,13.96,,4.1,131.0,7,Dimmer Switches,https://m.media-amazon.com/images/I/71KngwWnNSL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C8NHJ83N,,50+ bought in past month,,13.96,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0BQTHBKH3,"ORVIBO Matter Smart Dimmer Switch, Works with Apple Home, Alexa & Google Home, w/Weather Display, Energy Monitoring, Single Pole, Neutral Wire Required",ORVIBO Store,,39.99,,3.9,189.0,8,Dimmer Switches,https://m.media-amazon.com/images/I/61PcrfH1KrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BQTHBKH3,,50+ bought in past month,,39.99,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B000I3WAW0,"Legrand Pass & Seymour CSB20AC1WCC8 20 Amp 120/277V Hard Use Specification Grade Toggle Switch, Single Pole, Back and Side Wire, White (1 Count)",Legrand,,3.75,8.86,4.7,121.0,20,Light Switches,https://m.media-amazon.com/images/I/51JbFuL8XeL._AC_UL320_.jpg,https://www.amazon.com/dp/B000I3WAW0,,50+ bought in past month,,8.86,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0C6NFBM79,"Enbrighten 59339 In-Wall Add-On Paddle Switch, White & Light Almond",Enbrighten Store,,16.15,24.99,4.4,1083.0,14,Light Switches,https://m.media-amazon.com/images/I/919mZgV13hL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C6NFBM79,,50+ bought in past month,,24.99,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0CB85MGHP,"Enbrighten Z-Wave Light Dimmer with QuickFit & SimpleWire, 3-Way Ready, Works with Alexa, Google Assistant, Z Wave Hub Required, Repeater/Range Extender, Smart Switch, White & Almond, 700Series, 58438",GE,,52.84,,4.3,391.0,17,Dimmer Switches,https://m.media-amazon.com/images/I/41Qo8P1JJPL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CB85MGHP,,50+ bought in past month,,52.84,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B08CDNTFM3,"SOZULAMP 3 Way Light Switch with Night Light-Easy to Install-No Neutral Required,Illuminated Three Way Switch with Light Sensor,15 Amp 110V,Residential Grade(2Pack,Dayligh LED)",SOZULAMP Store,,18.99,9.5,4.5,742.0,22,Light Switches,https://m.media-amazon.com/images/I/51sVCNRNPYL._AC_UL320_.jpg,https://www.amazon.com/dp/B08CDNTFM3,,50+ bought in past month,,9.5,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B073H9Y7SF,"Leviton Trimatron Rotary Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs, RDL06-10Z, White",Leviton,,17.99,,4.6,146.0,7,Dimmer Switches,https://m.media-amazon.com/images/I/71lecvcgHVL._AC_UL320_.jpg,https://www.amazon.com/dp/B073H9Y7SF,,50+ bought in past month,,17.99,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B08GF3WQ19,"BESTTEN 5 Pack Dimmer Light Switch, Single Pole or 3-Way, Compatible with Dimmable LED, CFL, Incandescent and Halogen Bulb, LED Slide Dimmer Switch, Neutral Wire Not Required, 120VAC, UL Listed, White",BESTTEN,,37.99,7.6,4.1,525.0,22,Dimmer Switches,https://m.media-amazon.com/images/I/81suKfi8qzL._AC_UL320_.jpg,https://www.amazon.com/dp/B08GF3WQ19,,50+ bought in past month,,7.6,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0C7LTX71C,"Lutron Diva Smart Dimmer Switch for Caseta Smart Lighting (Lutron Smart Hub Required), for LED Lights, 150 Watt, Single-Pole/3Way, No Neutral Required, DVRF-6LS-WH-9, White, 9 Pack",Lutron,,629.55,69.95,4.7,506.0,18,Dimmer Switches,https://m.media-amazon.com/images/I/71fPGbtx4SL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7LTX71C,,50+ bought in past month,,69.95,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B08JSC41JZ,"BESTTEN 6 Pack Super Slim Dimmer Switch, Single Pole or 3-Way, Dimmable Light Switch for LED, CFL, Halogen and Incandescent Bulbs, ETL Listed, White",BESTTEN,,53.99,9.0,4.3,175.0,23,Dimmer Switches,https://m.media-amazon.com/images/I/71jRLsMslvL._AC_UL320_.jpg,https://www.amazon.com/dp/B08JSC41JZ,,50+ bought in past month,,9.0,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B08T1JBD9P,"Eva Logik Smart Toggle Light Switch, Single Pole & 3 Way, Dimmer, Aluminium Plate, 2.4G WiFi Dimmer Light Switch, Needs Neutral Wire, Works with Alexa/Google Home, No Hub Required, ETL and FCC Listed",EVA LOGIK Store,,27.99,,3.9,680.0,20,Light Switches,https://m.media-amazon.com/images/I/519p7RVck1L._AC_UL320_.jpg,https://www.amazon.com/dp/B08T1JBD9P,,50+ bought in past month,,27.99,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B08YMDL1KQ,"Leviton L5614-2W 15 Amp, 120/277 Volt, Decora LED Illuminated Rocker 4-Way AC Quiet Switch, Residential Grade, Grounding, White",Leviton,,26.69,34.06,4.5,203.0,19,Light Switches,https://m.media-amazon.com/images/I/51NQ1bDKr9L._AC_UL320_.jpg,https://www.amazon.com/dp/B08YMDL1KQ,,50+ bought in past month,,34.06,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B07WFLTZDK,"ELEGRP Slide Dimmer Switch for Dimmable LED, CFL and Incandescent Light Lamp Bulbs, Single Pole or 3-Way, Full Control with Preset, Rocker Paddle, Wall Plate Included, UL Listed (2 Pack, Matte Black)",ELEGRP,,24.99,6.25,4.2,1422.0,5,Dimmer Switches,https://m.media-amazon.com/images/I/51BgNrtfq3L._AC_UL320_.jpg,https://www.amazon.com/dp/B07WFLTZDK,,50+ bought in past month,,6.25,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B08GFR5YK9,"BESTTEN 10 Pack Dimmer Light Switch, Single Pole or 3-Way, Slide Dimmer Switches, Compatible with Dimmable LED, CFL, Incandescent and Halogen Bulb, Neutral Wire Not Required, 120VAC, UL Listed, White",BESTTEN,,72.99,7.3,4.3,538.0,10,Dimmer Switches,https://m.media-amazon.com/images/I/81CmCo3sYHL._AC_UL320_.jpg,https://www.amazon.com/dp/B08GFR5YK9,,50+ bought in past month,,7.3,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B08R9JBDHH,"TREATLIFE 3 Way Smart Dimmer Switch 2 Pack, 2 Master Dimmer Switch Compatible with Alexa, Google Assistant, 2.4GHz WiFi Light Switch APP Remote Control, Neutral Wire Needed, Schedule, No Hub Required",TREATLIFE,,46.99,23.5,4.2,1643.0,20,Dimmer Switches,https://m.media-amazon.com/images/I/71g1RhaWAhS._AC_UL320_.jpg,https://www.amazon.com/dp/B08R9JBDHH,,50+ bought in past month,,23.5,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B0894KT8DC,"Meross 3 Way Smart Switch, Smart Light Switch Supports Apple HomeKit, Siri, Alexa, Google Assistant & SmartThings, 2.4Ghz WiFi Light Switch Neutral Wire Required, Remote Control Timer 1 Pack",meross Store,,20.79,25.99,4.4,1725.0,17,Light Switches,https://m.media-amazon.com/images/I/61ot5mu1DiL._AC_UL320_.jpg,https://www.amazon.com/dp/B0894KT8DC,,50+ bought in past month,,25.99,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B003AUCKLO,"Leviton 1221-PLR 20-Amp, 120 Volt, Toggle Pilot Light, Illuminated On, Req, Neutral Single-Pole AC Quiet Switch, Extra Heavy Duty Grade, Self Grounding, Red",Leviton,,17.0,19.0,4.6,443.0,14,Light Switches,https://m.media-amazon.com/images/I/61snNidX0sL._AC_UL320_.jpg,https://www.amazon.com/dp/B003AUCKLO,,50+ bought in past month,,19.0,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0055TWD2E,"Lutron Diva LED+ Dimmer for Dimmable LED, Halogen and Incandescent Bulbs with Wallplate | 150W/Single-Pole or 3-Way | DVWCL-153PH-LA | Light Almond",Lutron,,23.52,32.97,4.7,406.0,13,Dimmer Switches,https://m.media-amazon.com/images/I/41utPvRSb+L._AC_UL320_.jpg,https://www.amazon.com/dp/B0055TWD2E,,50+ bought in past month,,32.97,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B078KH9NNT,"Leviton Decora 600-Watt Single-Pole/3-Way Universal Rocker Slide Dimmer, White (3-Pack)",Leviton,,47.0,,4.4,54.0,15,Dimmer Switches,https://m.media-amazon.com/images/I/512Cuk6aT4L._AC_UL320_.jpg,https://www.amazon.com/dp/B078KH9NNT,Only 20 left in stock - order soon.,50+ bought in past month,,47.0,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B07X4Z69BV,"Nexete Smart Wi-Fi Double Light Switch, 2 in1 Single Pole Switch Compatible with Alexa Google Assistant & IFTTT,Remote Control, Timing Function No Hub Required (1-Pack Double)",Nexete Store,,20.97,,4.2,1382.0,13,Light Switches,https://m.media-amazon.com/images/I/31pRZa10MZL._AC_UL320_.jpg,https://www.amazon.com/dp/B07X4Z69BV,,50+ bought in past month,,20.97,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B0D6YRMP1X,"YNF Smart Light Switch, Single Pole, Needs Neutral Wire, 2.4GHz Wi-Fi Light Switch Compatible with Alexa and Google Home, Voice Control and Timer (4 Pack)",YNF Store,,28.17,7.04,4.5,90.0,10,Light Switches,https://m.media-amazon.com/images/I/61JY1fqGlTL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D6YRMP1X,,50+ bought in past month,,7.04,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B0015BKZI0,Leviton 5226-W WH COMBIN SW SP/PILOT LITE 15A120VAC,Leviton,,13.9,19.87,4.6,56.0,21,Light Switches,https://m.media-amazon.com/images/I/61WRnAuGqtL._AC_UL320_.jpg,https://www.amazon.com/dp/B0015BKZI0,,50+ bought in past month,,19.87,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0016LBTO8,"Lutron Claro 15 Amp Single-Pole Rocker Switch with Locator Light, CA-1PSNL-WH, White",Lutron,,17.43,,4.5,310.0,24,Light Switches,https://m.media-amazon.com/images/I/5153QDBxnzL._AC_UL320_.jpg,https://www.amazon.com/dp/B0016LBTO8,,50+ bought in past month,,17.43,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0C89JXCF4,"AIDA Single Pole Double Paddle Rocker Decorator Light Switch, 15 Amp Self-grounding Electrical Light Switches, Residential Grade, UL Listed (1 Pack, Glossy White)",AIDA Store,,9.99,,4.6,176.0,23,Light Switches,https://m.media-amazon.com/images/I/51BTKIlAVxL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C89JXCF4,,50+ bought in past month,,9.99,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B08YM4B957,"Leviton L5611-2T 15 Amp Decora LED Illuminated Light Wall Switch, Single-Pole - Light Almond",Leviton,,11.45,,4.6,97.0,2,Light Switches,https://m.media-amazon.com/images/I/51yJvy9sLdL._AC_UL320_.jpg,https://www.amazon.com/dp/B08YM4B957,,50+ bought in past month,,11.45,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0076HPMK8,"Leviton IllumaTech Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs, IPL06-10Z, White with Ivory and Light Almond Faceplates",Leviton,,24.76,27.24,4.3,437.0,13,Dimmer Switches,https://m.media-amazon.com/images/I/71hhyRy4i5L._AC_UL320_.jpg,https://www.amazon.com/dp/B0076HPMK8,,50+ bought in past month,,27.24,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0D1QZ78XT,"BESTTEN Super Slim Quiet Dimmer Switch, Max 300W LED, CFL Lights and 600W Incandescent, Halogen, Single Pole or 3-Way Dimmer, Slide Dimmable Light Switch, ETL Listed, White",BESTTEN,,11.99,,4.3,175.0,6,Dimmer Switches,https://m.media-amazon.com/images/I/61VsZVsTI9L._AC_UL320_.jpg,https://www.amazon.com/dp/B0D1QZ78XT,,50+ bought in past month,,11.99,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B08JTFN5CN,"BESTTEN Super Slim Digital Led Dimmer Switch with Air Gap Power Cut Off Switch, 3 Button Control, Single Pole or 3 Way Dimmable Dimmer, Screwless Wallplate Included, ETL Listed, White",BESTTEN,,14.99,18.99,4.1,247.0,15,Dimmer Switches,https://m.media-amazon.com/images/I/61dRC+XYaFL._AC_UL320_.jpg,https://www.amazon.com/dp/B08JTFN5CN,,50+ bought in past month,,18.99,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B09LLY51DL,"GHome Smart Dimmer Switch Work with Alexa Google Home, Single Pole 2.4GHz Wi-Fi Switch for Dimmable LED CFL INC Light Bulbs, Neutral Wire Required, Not 3 Way, No Hub Required, 4Pack",GHome Store,,52.99,13.25,4.4,690.0,17,Dimmer Switches,https://m.media-amazon.com/images/I/61jy3j37VQL._AC_UL320_.jpg,https://www.amazon.com/dp/B09LLY51DL,,50+ bought in past month,,13.25,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B000BVZBMU,"Legrand Pass & Seymour 660WSLCC10 Trademaster 15 Amp Single Pole Illuminated Toggle Light Switch, Lighted When Off, Residential Grade, White (1 Count)",Legrand,,6.79,7.29,4.5,712.0,22,Light Switches,https://m.media-amazon.com/images/I/61AH3mgq8-L._AC_UL320_.jpg,https://www.amazon.com/dp/B000BVZBMU,Only 5 left in stock - order soon.,50+ bought in past month,,7.29,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B000U3HXWA,"Leviton 5691-2W 15 Amp, 120/277 Volt, Decora Plus Rocker Single-Pole AC Quiet Switch, Commercial Grade, White",Leviton,,7.8,8.93,4.6,585.0,7,Light Switches,https://m.media-amazon.com/images/I/51CXQuNa5SL._AC_UL320_.jpg,https://www.amazon.com/dp/B000U3HXWA,,50+ bought in past month,,8.93,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B07RNJ351J,"2Pack UL Listed Rotary Dimmer Switch with1.8m/5.9ft Extension Power Cord for Halogen and Incandescent Bulbs lamp, Compatible with LED dimmable Lights",GE,,13.98,,4.3,1432.0,20,Dimmer Switches,https://m.media-amazon.com/images/I/613+17ZoRGL._AC_UL320_.jpg,https://www.amazon.com/dp/B07RNJ351J,,50+ bought in past month,,13.98,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B002RN99TQ,"Leviton 5601-2 15 Amp, 120/277 Volt, Decora Rocker Single-Pole AC Quiet Switch, Residential Grade, Grounding, Brown",Leviton,,2.68,8.37,4.1,28.0,4,Light Switches,https://m.media-amazon.com/images/I/61leJotTYUL._AC_UL320_.jpg,https://www.amazon.com/dp/B002RN99TQ,,50+ bought in past month,,8.37,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0037NXT3C,"Leviton IllumaTech Dimmer Switch for 0-10V LED, Mark 7 Florescent Ballasts, wth LED Locator Light, IP710-DLZ, White with Ivory and Light Almond Faceplates",Leviton,,59.91,,4.3,199.0,10,Dimmer Switches,https://m.media-amazon.com/images/I/51g2xefJl7L._AC_UL320_.jpg,https://www.amazon.com/dp/B0037NXT3C,,50+ bought in past month,,59.91,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0D8T97DFN,"ELEGRP 4 Way Decorative Light Switch, 15Amp, 120-277 Volt, AC Decorator Rocker Paddle Wall Switch Replacement, Self-Grounding, Residential and Commercial Grade, UL Listed (5 Pack, Glossy Black)",ELEGRP,,16.99,3.4,4.6,287.0,3,Light Switches,https://m.media-amazon.com/images/I/61IT5Fq+uIL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D8T97DFN,,50+ bought in past month,,3.4,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B082LK16TH,"GE CYNC Smart Dimmer Light Switch, No Neutral Wire Required, Bluetooth and 2.4 GHz WiFi 3-Wire Switch, Works with Amazon Alexa and Google Home, White (1 Pack)",Amazon,,44.97,54.99,3.9,2167.0,13,Dimmer Switches,https://m.media-amazon.com/images/I/71Cd4r9gcdL._AC_UL320_.jpg,https://www.amazon.com/dp/B082LK16TH,Only 4 left in stock - order soon.,50+ bought in past month,,54.99,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B0CLG1L3N4,Leviton Decora Smart No-Neutral Dimmer & Wi-Fi Bridge Kit for Older Homes Without a Neutral Wire (Works with My Leviton App for controlling light),Leviton,,47.59,54.99,4.1,341.0,14,Dimmer Switches,https://m.media-amazon.com/images/I/41L4kTFmJVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CLG1L3N4,,50+ bought in past month,,54.99,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B0F2PHWYZK,"Lutron Diva 0-10V Dimmer Switch for LED Drivers or Fluorescent Ballasts, Single Pole / 3 Way, DVSTV-453P-WH, White",Lutron,,81.0,,,,15,Dimmer Switches,https://m.media-amazon.com/images/I/61xDiPE9PhL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F2PHWYZK,,50+ bought in past month,,81.0,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0055VD9HK,"Lutron Toggler LED+ Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs, 150 Watt, Single-Pole or 3-Way, TGCL-153PH-IV, Ivory",Lutron,,22.97,24.97,4.6,2461.0,4,Dimmer Switches,https://m.media-amazon.com/images/I/71Qr87sbXHL._AC_UL320_.jpg,https://www.amazon.com/dp/B0055VD9HK,,50+ bought in past month,,24.97,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B07828MYZJ,Zooz Momentary Push-Button in-Wall Switch ZAC99,ZOOZ Store,,12.95,,4.8,143.0,5,Dimmer Switches,https://m.media-amazon.com/images/I/31zKL9vXI+L._AC_UL320_.jpg,https://www.amazon.com/dp/B07828MYZJ,,50+ bought in past month,,12.95,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0C9W2G2V9,"Leviton No-Neutral Decora Smart Dimmer Switch, Requires MLWSB Wi-Fi Bridge to Work with My Leviton, Alexa, Google Assistant, Apple Home/Siri & Wired or Wire-Free 3-Way, DN6HD-1RW, White",Leviton,,41.35,44.99,3.8,19.0,18,Dimmer Switches,https://m.media-amazon.com/images/I/51TxcIEMgYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9W2G2V9,,50+ bought in past month,,44.99,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B07ZYWSH3J,"AIDA 15 Amp Toggle Light Switch, 4 Way, Grounding Screw, Residential Grade Electrical Wall Switch, UL Listed (White, 10 Pack)",AIDA Store,,27.99,,4.6,467.0,23,Light Switches,https://m.media-amazon.com/images/I/71sTl1tG8RS._AC_UL320_.jpg,https://www.amazon.com/dp/B07ZYWSH3J,,50+ bought in past month,,27.99,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0C6ZXF159,"meross 4 Pack Smart Dimmer Switch Single Pole Supports Apple HomeKit, Alexa Google Assistant & SmartThings, 2.4Ghz WiFi Light Switch for Dimmable LED, Neutral Wire Required, Remote Control Schedule",meross Store,,68.99,17.25,4.1,783.0,22,Dimmer Switches,https://m.media-amazon.com/images/I/612bv0It9nL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C6ZXF159,,50+ bought in past month,,17.25,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B0D62QM98H,"DEWENWILS Dimmer Switch for LED Lights, 600W Incandescent/Halogen and 150W CFL/LED, Single-Pole or 3-Way Dimmer Light Switch, ETL ＆ cUL Listed, White, 2 Packs",GE,,21.99,,4.4,90.0,1,Dimmer Switches,https://m.media-amazon.com/images/I/61ROB-c9KnL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D62QM98H,,50+ bought in past month,,21.99,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0CLGCXT96,"ENERLITES Toggle Light Switch with Wall Plate, Single Pole, 15A 120-277V, Grounding Screw, Residential Grade, UL Listed, 88115-WWP-20PCS, White, 20 Pack",ENERLITES Store,,37.99,1.9,4.6,261.0,23,Light Switches,https://m.media-amazon.com/images/I/61WPXp0xOGL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CLGCXT96,,50+ bought in past month,,1.9,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B08Q7HX3KV,HAMRVL Led Dimmer Switch DC 12V Touch Switch On/Off Dimmer Stepless Dimming Switches as 5-24V LED Lights Strip Brightness Controller Suitable for 17mm/0.67in Mounting Hole(Touch dimmer A),HAMRVL Store,,8.99,,3.9,207.0,14,Dimmer Switches,https://m.media-amazon.com/images/I/51paaG-X8gL._AC_UL320_.jpg,https://www.amazon.com/dp/B08Q7HX3KV,,50+ bought in past month,,8.99,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0C3VGZ2FM,"ELEGRP Single Pole Toggle Light Switch with Plate, 15 Amp, 120 Volt, Quiet Switch, in Wall On/Off, Self-Grounding, Residential and Commercial Grade, UL (5 Pack, Glossy White)",ELEGRP,,13.99,2.8,4.7,1291.0,22,Light Switches,https://m.media-amazon.com/images/I/51q1q+V+VjL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3VGZ2FM,,50+ bought in past month,,2.8,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0D9W9627N,"MOES [12 Pack] Paddle Rocker Light Switch, Single Pole On/Off 15Amp 120V, Glossy White Decorator, Self Grounding",MOES,,23.99,2.0,4.1,57.0,10,Light Switches,https://m.media-amazon.com/images/I/51g0gXy-FeL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D9W9627N,,50+ bought in past month,,2.0,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B081S6YXBY,"2Pack SOZULAMP Illuminated Light Switch-Single Pole Wall Switch with Night Light, 15A 120/277V,3 Wire, Grounding Screw, Glossy White",SOZULAMP Store,,18.99,9.5,4.4,2474.0,11,Light Switches,https://m.media-amazon.com/images/I/51m9pUNDetL._AC_UL320_.jpg,https://www.amazon.com/dp/B081S6YXBY,,50+ bought in past month,,9.5,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B08428GDS8,"Enbrighten Zigbee Dimmer, QuickFit & SimpleWire, Pairs Directly with Echo Studio/Show 10/Plus 1st & 2nd Gen, Works WIth Alexa, Google Assistant, White & Light Almond, Smart Light Switch, 43080",GE,,38.87,,4.0,414.0,10,Dimmer Switches,https://m.media-amazon.com/images/I/81VZfzh+W4L._AC_UL320_.jpg,https://www.amazon.com/dp/B08428GDS8,,50+ bought in past month,,38.87,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B00E7N71TO,"Lutron Claro 15 Amp Single-Pole Paddle Switch, CA-1PS-LA, Light Almond",Lutron,,7.48,,4.8,2228.0,16,Light Switches,https://m.media-amazon.com/images/I/51f39v6GohL._AC_UL320_.jpg,https://www.amazon.com/dp/B00E7N71TO,,50+ bought in past month,,7.48,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B07BPVRMHC,"BESTTEN 10 Pack Single Pole Decorator Wall Light Switch with Screwless Wallplate, 15A 120/277V, On/Off Paddle Rocker Interrupter, UL Listed, White",BESTTEN,,23.99,2.4,4.4,786.0,19,Light Switches,https://m.media-amazon.com/images/I/71y4GqrDRpL._AC_UL320_.jpg,https://www.amazon.com/dp/B07BPVRMHC,,50+ bought in past month,,2.4,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0DHYRV32Z,"Feit Electric Dimmer Switch for Dimmable LED Light Bulbs, Single Pole or 3-Way Toggle, Wall Plate and Wire Nut Installation Included, DIM/Toggle/2, 2 Pack",Feit Electric Store,,23.99,12.0,4.3,32.0,6,Dimmer Switches,https://m.media-amazon.com/images/I/71QilG+2ctL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DHYRV32Z,,50+ bought in past month,,12.0,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B07JVLGFYZ,"ELECTECK 12 Pack Single Pole Rocker Light Switch, 15A 120/277V, Wallplate Included, UL Certified",ELECTECK Store,,19.99,1.67,4.6,964.0,3,Light Switches,https://m.media-amazon.com/images/I/71j35uyEibL._AC_UL320_.jpg,https://www.amazon.com/dp/B07JVLGFYZ,,50+ bought in past month,,1.67,,,,,,6/6/25,50,Traditional,0.06246096189881324
